user_name,user_location,user_followers,user_friends,user_verified,date,text,hashtags,source,language,is_retweet
Peter56 🔜⏳🆘,"Zuid-Holland, Nederland",1478,1933,False,2021-04-22 06:42:54,"Niemand wordt bestraft, geen #nieuweverkiezingen, Die liegende hangjassen blijven gewoon zitten.
EN ""HET VOLK"" LAAT HET GEWOON GEBEUREN.
#halfslappelulmentaliteit #toeslagenaffaire",['nieuweverkiezingen'],Twitter for Android,nl,False
Henk de Vries #ikbengeenvirus,"Ede, Nederland",3289,2388,False,2021-04-22 06:42:18,"We hebben een week om ons voor te bereiden op de volgende teleurstelling. Rutte gaat niet weg in ‘crisistijd’. Met corona kun je alles maken, echt een wondermiddel. #toeslagenaffaire",,Twitter Web App,nl,False
Ⓜ,,159,133,False,2021-04-22 06:41:42,"#Omtzigt #toeslagenaffaire Natuurlijk is er niets vreemds gebeurd als liegen de norm is. Opdonderen nu!
https://t.co/RTToZfSbHY","['Omtzigt', 'toeslagenaffaire']",Twitter Web App,nl,False
Toeret10,,32,43,False,2021-04-22 06:40:43,"@WBHoekstra @sigridkaag @markrutte @MinPres
 
BREAKING! beelden uitgelekt van bezoek aan Niger door kaag #toeslagenaffaire #nieuweverkiezingen #rutte 

rutte: “ niemand gaat hier iets over uitleggen “ https://t.co/wrA3H4ZRdi",,Twitter Web App,nl,False
Criticus Politicus,"Amsterdam, Nederland",871,2899,False,2021-04-22 06:39:30,"Democratie en geheime notulen. 

Dat kan helemaal niet samengaan. Regering trekt duidelijk teveel macht naar zich toe die behoort bij de kamer te liggen. Daar zitten onze volksvertegenwoordigers, niet in het kabinet.
#omtzigtgate
#nieuweverkiezingen 
#toeslagenaffaire 
#Omtzigt",,Twitter Web App,nl,False
Derk van Tongeren,Zaandam,242,786,False,2021-04-22 06:39:26,"De #toeslagenaffaire is slechts het puntje van de ijsberg. Onder water ligt nog een veel grotere groep met problemen die niet de hulp en steun krijgen die zij nodig hebben. 

#Schuldenfonds #Schulden #Incasso #Incassobureau #Deurwaarder #Minima #Minimumloon #Daklozen #Dakloos https://t.co/NRGkIaUUwe",['toeslagenaffaire'],Twitter Web App,nl,False
Klaas Telkamp 🇳🇱,,94,52,False,2021-04-22 06:38:56,"@FritstenHove @DenkNL @SPnl @50pluspartij @PolitiekBIJ1 @JuisteAntwoord @BoerBurgerB @VoltNederland Volledig eens! Trap Rutte, Kaag en Hoekstra nu de politiek UIT! NW VERKIEZINGEN!!! @vvd @d66 @cdavandaag #toeslagenaffaire #eenvandaag #TweedeKamer",,Twitter for Android,nl,False
Zaut.org,,87,42,False,2021-04-22 06:38:21,"Kim ten Berghe: ""Als burgers kunnen we niet in slaap vallen en erop vertrouwen dat onze democratie automatisch systemen produceert die rechtvaardig en betrouwbaar zijn.""
https://t.co/PNKFT6CU9D
#GeorgeFloydTrial #toeslagenaffaire",,Twitter Web App,nl,False
Erik Knuyt  ♻️ 🇪🇺,"Holland, The Netherlands",521,744,False,2021-04-22 06:38:21,"@NancyGroningen @Tunza4 @NOS Bovendien
Bij nieuwe verkiezingen zijn dan voor de coalitiepartijen nieuwe lijsttrekkers en kopstukken een voorwaarde. Zo zijn @SigridKaag 
@WBHoekstra @MinPres en zelfs @gertjansegers (die moet het via via ook geweten hebben) niet meer geloofwaardig.
#toeslagenaffaire",,Twitter for Android,nl,False
Jorrit de Boer,Leeuwarden,212,259,False,2021-04-22 06:37:56,"#toeslagenaffaire Rare zin van Hoekstra in die #geheimenotulen, hij beoogde vlgns mij het tegenovergestelde van ‘sensibiliseren’ . Omtzigt en Leijten beten zich steeds meer vast in de misstanden... https://t.co/5Jsan6dV0f","['toeslagenaffaire', 'geheimenotulen']",Twitter for iPhone,nl,False
Noah.,,34,300,False,2021-04-22 06:37:51,"Rutte stuurt ""uiterlijk begin volgende week"" dus pas de brief naar de Tweede Kamer. Dat geeft hem en zijn knechten genoeg tijd om inkt te bestellen en dit weekend te gaan lakken, om er vervolgens geen actieve herinnering meer aan over te houden.🤥
#Ruttedoctrine #toeslagenaffaire",,Twitter Web App,nl,False
Joop Roebroek,Groningen,388,300,False,2021-04-22 06:37:10,"Ziedaar, blijkbaar is #MarkRutte zijn besmettelijk! #toeslagenaffaire #Hoekstra #Kaag","['MarkRutte', 'toeslagenaffaire', 'Hoekstra', 'Kaag']",Twitter for iPad,nl,False
Toon Sesink,The Netherlands,2165,2449,False,2021-04-22 06:36:38,Rutte had in maart bij #Nieuwsuur ‘geen actieve herinnering’ aan het door hem op 16 maart 2020 voor miljoenen Nederlanders uitgesproken woord ‘groepsimmuniteit’ als hoofdbeleidsdoel in de bestrijding van de coronacrisis. #coronamaatregelen #toeslagenaffaire #nieuweverkiezingen https://t.co/9HKFqAp1wc,['Nieuwsuur'],Twitter for iPhone,nl,False
Muttley’s Law,"Amsterdam, Nederland",54,212,False,2021-04-22 06:36:21,"#Rutte gaat niet veranderen, de man weet niet hoe. Hij vindt de poging tot mond snoeren van kritische kamerleden, het niet informeren vd kamer en de poging om gedupeerden niet te gaan compenseren oprecht volkomen normaal. #toeslagenaffaire https://t.co/ZpysTMyU9N via @telegraaf",['Rutte'],Twitter Web App,nl,False
Klaas Telkamp 🇳🇱,,94,52,False,2021-04-22 06:36:05,"Als partijen NU slim zijn zeggen ze het vertrouwen/evt deelname aan Corrupte Leugenaars regering Rutte 4 NU DEFINITIEF op! Rutte, Kaag, en Hoekstra zijn mede verantwoordelijk voor #toeslagenaffaire en dienen te verdwijnen uit regering/politiek! #goedemorgennederland #eenvandaag",,Twitter for Android,nl,False
Dieuwertje Kuijpers,"Amsterdam, Nederland",15365,997,False,2021-04-22 06:36:03,"Kortom: alvast troepen sturen is niet 'netjes', en op zekers moet de minister de Kamer uitleggen waarom ze niet even kon wachten op het debat, maar dat hysterische gegil over ReChTsTaAt is btje overdreven (bewaar die waar er *echt* iets a/d hand is zoals #toeslagenaffaire)",,Twitter Web App,nl,False
Hare Koninklijke Narigheid.,Where my iphone meets Wifi ,838,730,False,2021-04-22 06:35:57,"#Rutte en zijn demissionaire kabinet hebben zoveel op hun kerfstok, daar is #Taghi nog een amateur bij vergeleken.

#toeslagenaffaire #toeslagenschandaal","['Rutte', 'Taghi']",Twitter Web App,nl,False
≧◠‿◠≦🙉🙈🙊,≧◠‿◠≦✌ niet links niet rechts,1086,1150,False,2021-04-22 06:34:38,"@marcelvink888 @telegraaf Doch kleeft er geen ""staatsbelang"" aan wel ""eigenbelang"" Stelletje viespeuken! Duizenden gezinnen kapot door die mafklappers! #toeslagenaffaire #toeslagenschandaal",,Twitter for Android,nl,False
Nietzelfdoen.nl,,95,149,False,2021-04-22 06:33:20,"https://t.co/ZXiP04adZq
@MinPres  Is het heel vreemd als ik daar zo mijn twijfels bij heb?
#toeslagenaffaire #Omtzigt #vertrouwen #maakvanherstelmaarhairstyle",['toeslagenaffaire'],Twitter Web App,nl,False
𝓣𝓱𝓸𝓶𝓪𝓼 𝓛. 𝓒. 𝓙𝓪𝓷𝓼𝓮𝓷,"Groningen, Netherlands",626,813,False,2021-04-22 06:32:59,Iemand anders die denkt dat Mark Rutte beter vandaag op kan stappen en de grote taak om ons deze crisis te leiden aan iemand anders overlaten? #RutteFunctieElders! #toeslagenaffaire #coronagate #groepsimmuniteit #COVID19NL https://t.co/48DljSL6QI,,Twitter Web App,nl,False
Martin de Rouw,Engelen,125,55,False,2021-04-22 06:32:37,#toeslagenaffaire #nieuweverkiezingen #Hoekstra kunnen ze zich niet beroepen op onrechtmatig verkregen bewijs? #kaag Wie heeft is voor het lek verantwoordelijk? #lek,"['toeslagenaffaire', 'nieuweverkiezingen', 'Hoekstra']",Twitter for iPad,nl,False
Zora Duvnjak,Amsterdam ,153,81,False,2021-04-22 06:32:17,"Goedemorgen, mensen. Is dit ook corruptie? Zakken vullen met hulp van Minister? #Niger #toeslagenaffaire #hugodejonge #Hoekstra #Rutte #Kaag  
https://t.co/ZRN4TpZH1x via @ftm_nl","['Niger', 'toeslagenaffaire']",Twitter Web App,nl,False
Ramón Cid,Beilen,115,98,False,2021-04-22 06:32:01,Kabinet houdt notulen niet voor niets geheim #toeslagenaffaire https://t.co/9MURUf5CPq,['toeslagenaffaire'],Twitter for iPad,nl,False
Gert🇳🇱🚫KAPPEN MET DIE #MONDKAPPEN!!,"Rotterdam, Nederland",774,1625,False,2021-04-22 06:31:31,Wie gaat @MinPres de komende dagen voor de bus gooien??. #toeslagenaffaire #toeslagenschandaal,"['toeslagenaffaire', 'toeslagenschandaal']",Twitter for iPad,nl,False
Freddy Rosink,Netherlands,733,2017,False,2021-04-22 06:31:27,Niet alleen om #toeslagenaffaire !!  Kijk eens hoe ze een hele provincie #Groningen behandelen met het #gasdebat - honderden miljarden verdient en ze kunnen de schade huizen niet herbouwen! https://t.co/bFNcHGpBvi,"['toeslagenaffaire', 'Groningen', 'gasdebat']",Twitter for iPhone,nl,False
Robbin uit Helmond,"Helmond, Nederland",480,505,False,2021-04-22 06:30:33,"die man komt echt overal mee weg: hij kan de lollie van een kleuter afpakken en dan bedanken de ouders hem daar nog voor, onvoorstelbaar! #rutte #toeslagenaffaire 
https://t.co/41Lwwvel0p",,Twitter Web App,nl,False
JoyR30lovecats,"IJselbuurt, Amsterdam",36,71,False,2021-04-22 06:30:19,@cherinesabri1 @Kavita87351682 @geertwilderspvv Het woord islam wordt nu niet genoemd! stop lekker die discriminatiekaart weer in je zak! Lees wat Wilders schrijft #toeslagenaffaire en het gaat om #rutte ! Dit soort opmerkingen daar ben jij mede verantwoordelijk voor omtrent haat zaaien. Door iemand zijn strot douwen eerder!,,Twitter for iPhone,nl,False
Peter van Grijfland,Zwolle or Albufeira ,178,814,False,2021-04-22 06:30:07,Ja goedemorgen beste mensen. We worden met deze #toeslagenaffaire en komende #ministerraad weer gerutterd. Er is opdracht gegeven aan ambtenaren van #AZ om een #geitenpaadje te zoeken. De pathologische leugenaar vertoont weer het kenmerkend gedrag hiervoor. #VVD #CU #CDA #D66,"['toeslagenaffaire', 'ministerraad']",Twitter for Android,nl,False
Tegenspraak ⚓️,Netherlands,1436,1031,False,2021-04-22 06:29:41,"Gaat er dan ook helemaal niets goed????

#toeslagenaffaire https://t.co/r0MjLPiet7",['toeslagenaffaire'],Twitter Web App,nl,False
fgth,,2,1,False,2021-04-22 06:28:57,"#toeslagenaffaire #wegmetrutte  #RTLNieuws 

Volgens @markrutte ""is er niets vreemds of onoorbaars  gebeurd tijdens #Ministerraad nov '19"". Dus zijn ethisch kompas deugt NIET en/of het zijn praktijken die elke dag aan de orde zijn ...! Dat geldt dan voor hem en de gehele ploeg!","['toeslagenaffaire', 'wegmetrutte', 'RTLNieuws']",Twitter Web App,nl,False
Lady Nondescript 🇳🇱 🏛️😼🇺🇲,"Friesland, Nederland",1244,1623,False,2021-04-22 06:28:49,@moeva18 Ook dit waait weer over en we gaan over tot de orde van de dag #toeslagenaffaire,['toeslagenaffaire'],Twitter for Android,nl,False
jokertje,,19,17,False,2021-04-22 06:27:15,@Simpelengoed Ik dacht #sensiluberen te horen maar dat is iets anders #toeslagenaffaire #Hoekstra #Omtzigt #durex,"['sensiluberen', 'toeslagenaffaire', 'Hoekstra', 'Omtzigt', 'durex']",Twitter for iPhone,nl,False
Toeret10,,32,43,False,2021-04-22 06:27:00,"@WBHoekstra @sigridkaag @markrutte @MinPres 
beelden uitgelekt van ministerraad-overleg tussen rutte en kaag #toeslagenaffaire #nieuweverkiezingen #rutte 
“ niemand gaat hier iets over uitleggen “ https://t.co/3dQOZrOtVN",,Twitter Web App,nl,False
𝗝𝗮𝗮𝗽 𝘃𝗮𝗻 𝗱𝗲𝗻 𝗛𝗲𝗹𝗺,Arnhem,42,76,False,2021-04-22 06:26:19,"Demissionair minister-president M. Rutte, heeft door zijn positie gebrek aan levenservaring en daardoor onvoldoende zelfkennis, de gewone straat betreffend. Zijn adviseurs zijn corrupt of oliedom, beide niet in landsbelang. 

#nieuweverkiezingen #RutteMoetWeg #toeslagenaffaire",,Twitter for Android,nl,False
Ramon,,140,467,False,2021-04-22 06:26:02,"Het nieuwe leiderschap van #Kaag was marketing. 

TeamD66 was al die tijd natuurlijk al schuldig aan het gehele regeringsbeleid. Inclusief de racistische #toeslagenaffaire, de wooncrisis en het vermoorden van vluchtelingen. 

Progressief my ass. https://t.co/1cu4NU3Ez3",['Kaag'],Twitter Web App,nl,False
Audrey Vrolijk,Rotterdam,148,355,False,2021-04-22 06:25:38,"@NiemPseu Ik werk normaal gesproken in Den Haag, 10 minuutjes lopen van de Hofvijver. Werk nu echter al sinds maart vorig jaar thuis in Rotterdam. Ik ben dus niet beïnvloed door de Hofvijver maar ik zou echt niet meer weten wat ik op 16 nov 2019 heb gedaan of gezegd!😬
#toeslagenaffaire",,Twitter Web App,nl,False
Geert van Offeren,,116,186,False,2021-04-22 06:24:53,"Begrijp dat er in NL niets onoorbaars is gebeurd anders dan het sensibiliseren van eigen partijleden en het volk structureel vals voorlichten inzake een kuddeimmunuteit strategie....fijn
@Boyanbc @Elswoutshoek #toeslagenaffaire #kuddeimmuniteit #RIVM #ruttefunctieelders #Omtzigt",,Twitter for Android,nl,False
Paul,,8,45,False,2021-04-22 06:24:49,"Rutte heeft geen actieve herinnering aan #functieelders 
Kaag heeft geen actieve herinnering aan #locatieelders
Hoekstra onthoudt zich van reactie en #schaatstelders

En wij, de gedupeerden in de #toeslagenaffaire?
Die vreten, wachtend op compensatie wel elders.","['functieelders', 'locatieelders']",Twitter Web App,nl,False
Frisian,de Harkema,167,779,False,2021-04-22 06:24:21,En @MinPres @SigridKaag @WBHoekstra ....beetje goed geslapen vannacht? #nieuweverkiezingen #niger #hoekstra #kaag #rutte #toeslagenaffaire https://t.co/ODjyqeR6wI,"['nieuweverkiezingen', 'niger', 'hoekstra', 'kaag']",Twitter Web App,nl,False
Elanor Jacobs,"Limburg, Nederland",67,153,False,2021-04-22 06:24:10,Willen we echt een kabinet dat dit soort leugens bewust uitvoert? Ik niet! Wat hebben ze nog meer 'niet verteld'? #Omtzigt #toeslagenaffaire #Rutte #geenvertrouwen #omtzigtforpresident,,Twitter Web App,nl,False
Genista,Rotterdam,70,202,False,2021-04-22 06:24:07,"Wat gebeurt er als je bij je werkgever liegt, bedriegt en zorgt dat de mensen voor wie je werkt in diepe ellende raken? Juist: Ontslag op staande voet! En nu? Wij wachten rustig op een brief van @markrutte! Hoe dan?! #toeslagenaffaire #toeslagenschandaal",,Twitter for Android,nl,False
Peter Veenstra,"Groningen, Nederland",72,145,False,2021-04-22 06:23:34,Wanneer @MinPres zegt dat er niets vreemds is gebeurd dan kan hij het zich in ieder geval herinneren. Doe er je voordeel mee in het debat! #toeslagenaffaire #OmzigtGate,,Twitter Web App,nl,False
Hendrik-Jan Derksen,Netherlands,2176,4977,False,2021-04-22 06:21:30,"Hier valt niet tegenop te tjeenkwillinken!
Geweldige column weer! 🖤
#rutte #kaag #TjeenkWillink #toeslagenaffaire #omtzigt https://t.co/EJaKhyHVnb","['rutte', 'kaag', 'TjeenkWillink', 'toeslagenaffaire']",Twitter for iPhone,nl,False
Anne1969,,377,484,False,2021-04-22 06:21:02,@denhaagtekijk @Bengegenislam Wat gek dat hij een ministerraad van november 2019 wel kan herinneren en een gesprek van een week geleden “verkeerd herinnerd” heeft. #Omtzigt #ministerraad #toeslagenaffaire,,Twitter for iPhone,nl,False
Frank Mol,Hilversum,317,509,False,2021-04-22 06:20:01,"Ik ben geen Omtzigt fan, maar de man die hem nu al weken ""onze Pieter"" noemt, wilde hem dus ""sensibiliseren"". Volgend jaar een rol als Judas? Ook een bah naar #Hoekstra. #Toeslagenaffaire.",,Twitter Web App,nl,False
Dave H.,"Dull, Scotland",143,102,False,2021-04-22 06:20:01,Eerder zei @SigridKaag te zijn opgestapt als ze #Rutte was. Want ze is ‘een ander mens’. Met alle vuiligheid vu ministerraad die nu weer op straat ligt: na het praatje nu het daadje; toch? #toeslagenaffaire,['Rutte'],Twitter for iPhone,nl,False
John Bijsterbosch,,209,190,False,2021-04-22 06:19:37,@VVD @ThomvCampen Weet @ThomvCampen voor welke criminele Club hij werkt en dat zijn baas @markrutte misschien wel een van de meeste gezochte boeven is. #toeslagenaffaire #OmzigtGate #omzigtdebat #toeslagenschandaal @VVD,,Twitter for iPhone,nl,False
Harry,"Elst Centrum, Rhenen",1,9,False,2021-04-22 06:19:17,@telegraaf Zeker geen actieve herinnering aan.. #rexit #toeslagenaffaire #clown,"['rexit', 'toeslagenaffaire', 'clown']",Twitter for Android,nl,False
Share if Y🍅u care,,505,893,False,2021-04-22 06:18:11,"Zal niet meevallen voor @markrutte (#VVD) om al zijn leugens te onthouden.

#toeslagenaffaire","['VVD', 'toeslagenaffaire']",Twitter Web App,nl,False
Frank Mol,Hilversum,317,509,False,2021-04-22 06:17:58,"Ik begrijp dat #Kaag nu al aan hetzelfde geheugenverlies leidt als Rutte. ""ik weet niet meer of ik bij die vergadering was"". Nieuw leiderschap? Oud leiderschap in nieuwe verpakking. Bah. #toeslagenaffaire",['Kaag'],Twitter Web App,nl,False
Richard de Mos 💛💚,Den Haag,16990,6835,False,2021-04-22 06:17:29,"Goedemorgen, ben nog steeds helemaal aan het bijkomen van het #nieuwleiderschap van #Kaag: “Ik was iemand aan het sensibiliseren of ik was in Niger”. Lijkt net als #Rutte geen heel actieve herinnering te hebben aan informatie achterhouden. #toeslagenaffaire #nieuweverkiezingen","['nieuwleiderschap', 'Kaag']",Twitter for iPhone,nl,False
Geblokkeerde Fries,"Friesland, Nederland",1025,1291,False,2021-04-22 06:17:23,"Weer 5 dagen. Dat lijkt de standaard termijn te zijn die @markrutte nodig heeft om een strategie te bedenken. Zijn 1e optie is, die verslagen zijn geheim en kunnen niet gedeeld worden. De 2e optie veel zwart lakken. Nu heeft hij 5 dagen voor een 3e optie...
#toeslagenaffaire https://t.co/QwTXjHN7hW",,Twitter for iPhone,nl,False
Tineke inT⭕️WN,The Netherlands,1238,1632,False,2021-04-22 06:17:10,"Maar Rutte heeft dan ook een héél andere beleving van ‘onoorbaars’.

#kandaglichtnietverdragen #toeslagenaffaire https://t.co/PqfdvarCcr","['kandaglichtnietverdragen', 'toeslagenaffaire']",Twitter for iPhone,nl,False
Ronald Brinkman,,11,92,False,2021-04-22 06:17:09,"@MarijnissenL Jaren geleden maakte SIRE al het spotje : het houd niet op, niet van zelf.
Maar schijnbaar blijft het over grote deel van Nederland wegkijken. #toeslagenaffaire",,Twitter for Android,nl,False
snif,,23,74,False,2021-04-22 06:15:40,"Als #Ollongren had gelogen tijdens het #verkennersdebat, was ze in de ogen van de bevolking de meest betrouwbare politicus geweest. Karma komt voor #Kaag die haar als onbetrouwbaar wegzette. #toeslagenaffaire","['Ollongren', 'verkennersdebat']",Twitter for iPhone,nl,False
≧◠‿◠≦🙉🙈🙊,≧◠‿◠≦✌ niet links niet rechts,1086,1150,False,2021-04-22 06:15:25,Dus omdat je als kamerlid tevens aangesloten bent bij regeringspartij wordt van je verwacht dat je kabinet steunt? @NPORadio1 interview Jan. Serieus? Er worden burgers veroordeeld voor lidmaatschap van een criminele organisatie als er iets is voorgevallen! #toeslagenaffaire,,Twitter for Android,nl,False
Dr. Teun Voeten,,4225,1984,False,2021-04-22 06:15:09,"over de rot in het #RutteRegime.

#toeslagenaffaire https://t.co/OKbveOYnRa","['RutteRegime', 'toeslagenaffaire']",Twitter Web App,nl,False
hebhetwelgehad,,50,137,False,2021-04-22 06:15:06,Hoe je het ook wendt of keert. De ellende speelt zich toch echt op de rechterflank af.  #toeslagenaffaire,['toeslagenaffaire'],Twitter Web App,nl,False
Hans Brouwer,Arnhem/Nijmegen,1983,1975,False,2021-04-22 06:14:49,#Rutte stelt dat er rond het feitenrelaas van het kabinet inzake de #toeslagaffaire niets onoorbaars is gebeurd. Zo lang de 2e kamer dit accepteert verandert er niets.  #toeslagenaffaire #bestuurscultuur,"['Rutte', 'toeslagaffaire']",Twitter for Android,nl,False
Roger Vleugels,Utrecht - Netherlands,5933,1225,False,2021-04-22 06:14:41,"Het lijkt er op dat Rutte, Hoekstra en Kaag naar Niger vertrekken. Functie elders. #toeslagenaffaire",['toeslagenaffaire'],Twitter Web App,nl,False
Edward Neering,072,795,1768,False,2021-04-22 06:14:18,Wel weer een mooi woord in de schijnwerpers #SENSIBILISEREN als plaatsvervanger van “effe dimmen” #lekken #toeslagenaffaire #formatie https://t.co/PCTyifzsVW,"['SENSIBILISEREN', 'lekken']",Twitter for iPhone,nl,False
Catootje,,979,1292,False,2021-04-22 06:13:36,Geheime notulen over Omtzigt slaan in als een bom op het Binnenhof https://t.co/iz3HcryIS2 #telegraafpremium via @Telegraaf Al deze staatsschurken eruit sodemieteren! Wat een smerig zooitje! #toeslagenaffaire #OmzigtGate,['telegraafpremium'],Twitter for iPad,nl,False
Oldnoskool,,4382,2362,False,2021-04-22 06:13:32,Rutte #vvd is uiteindelijk toch de baas?  #toeslagenaffaire https://t.co/pGitNzN46G,"['vvd', 'toeslagenaffaire']",Twitter Web App,nl,False
Marco Kraan,Silvolde,272,341,False,2021-04-22 06:12:35,"Die liegt overal over waarom nu niet.  De leugen regeert en hoogmoed komt voor de val. Deze @MinPres kan niet meer geloofwaardig door. #toeslagenaffaire
#Rutte 'Niets vreemds gebeurd in ministerraad', oppositie wil geheime notulen openbaar - https://t.co/JOa8IhPaYK",,Twitter for Android,nl,False
Een_Weldenkend_Mensch 🇳🇱 P: @EenWeldenkendMensch,,195,256,False,2021-04-22 06:12:34,"@SvensTweet ""Er is niets vreemds gebeurd""... Zegt overduidelijk alles over de mores die daar heerst!

#toeslagenaffaire",['toeslagenaffaire'],Twitter for Android,nl,False
William,"Enschede, Nederland",595,1984,False,2021-04-22 06:12:04,Volgens mij slaat de term van #rutte   daar heb ik geen active herinnering aan om in dementie . #toeslagenaffaire #pieteromtzigt,"['rutte', 'toeslagenaffaire', 'pieteromtzigt']",Twitter for Android,nl,False
Wil van den Broek,,1238,8,False,2021-04-22 06:11:33,"Goedemorgen, zojuist in het nieuws Mark Rutte die zegt meer tijd nodig te hebben om de Kamervragen te beantwoorden. Hij wil zo volledig mogelijk zijn. Dit is voor mij nieuw. #toeslagenaffaire https://t.co/gZqStT9ZYW",,Twitter Web App,nl,False
Yorick 🚜🦉,"Gelderland, Nederland",544,1579,False,2021-04-22 06:11:26,"@SigridKaag Mevrouw van het ‘nieuwe leiderschap’ heeft nog steeds haar prioriteiten niet op orde. Sinterklaas spelen met onze centen. 
Het dedain galmt werkelijk uit uw mond wanneer u spreekt 🤮
U bent net zo’n leugenaar als de rest van het #partijkartel! #Oprutten #Toeslagenaffaire",,Twitter for iPhone,nl,False
Pizzaman1977,,64,338,False,2021-04-22 06:10:55,Je was er natuurlijk gewoon wel bij #Kaag ! - #Notulen #toeslagenaffaire Kaag weet zelfs niet meer of ze aanwezig was in de Trêveszaal toen de gevoeligheden werden besproken: „Misschien was ik wel in Niger.” #GeloofJeNietMeer #D66 #TeamKaag,"['Kaag', 'Notulen', 'toeslagenaffaire']",Twitter Web App,nl,False
Monique #premiervanhetNoorden,#blanknietwit land,8087,5987,False,2021-04-22 06:10:43,"Uiterlijk volgende week,

Maar kan ook later zijn of gewoon niet ...

#toeslagenaffaire https://t.co/t62A5YKdpI",['toeslagenaffaire'],Twitter for Android,nl,False
P.G. van den Berg,,643,322,False,2021-04-22 06:10:29,"De formatie van een nieuw kabinet heeft nogal last van het karma van Rutte III, dat belooft niet veel goeds…
#toeslagenaffaire",['toeslagenaffaire'],Twitter for iPad,nl,False
Walt Wilson,"Kralendijk, Bonaire",2,3,False,2021-04-22 06:10:20,"Dat appeltje waar Rutte echt ìedere keer mee komt aanfietsen, op weg naar het Catshuis, is dat voor de dorst, voor straks?
Of is het inderdaad alleen maar beeldvorming?
Ik vraag dit voor een vriend.
#rutte #kaag #hoekstra #toeslagenaffaire",,Twitter for Android,nl,False
Trending Topics Nederland,Nederland,7327,8057,False,2021-04-22 06:10:02,toeslagenaffaire is nr.2 trending hashtag in NL in afgelopen 2 uur. https://t.co/yhCMN9h3Am #toeslagenaffaire,['toeslagenaffaire'],Trending Topics Nederland,nl,False
René GLD,De Gelderse Vallei,26,164,False,2021-04-22 06:09:47,Volgens mij hoort het zo te zijn dat @PieterOmtzigt aan het werk is en dat #Hoekstra ziek thuis komt te zitten. Zou dat niet beter zijn voor het land? #toeslagenaffaire,['Hoekstra'],Twitter for Android,nl,False
Anne1969,,377,484,False,2021-04-22 06:09:44,Het zet @PieterOmtzigt functie elders in een compleet ander daglicht. @SigridKaag @gertjansegers @WBHoekstra ze houden elkaar allemaal de hand boven het hoofd.  #toeslagenaffaire,,Twitter for iPhone,nl,False
Monique #premiervanhetNoorden,#blanknietwit land,8087,5987,False,2021-04-22 06:09:24,"En nog steeds zijn er Rutte fans,
Nog steeds zijn er Hoekstra liefhebbers.
Mensen die Kaag als een verademing zien en zij die vinden dat de Jonge het zo goed doet.

Het Stockholm syndroom is nog nooit zo groot geweest onder de bevolking. Het lijkt wel oorlog.

#toeslagenaffaire",,Twitter for Android,nl,False
✨Good intentions v3 ✨,Nederland,143,455,False,2021-04-22 06:07:58,"@JustSeeForMe @Cortes Fouten worden gemaakt maar ik ben  compleet allergisch geworden van alle communicatie strategieën

De gebaartjes de articulatie het begrip tonen maar blijven herhalen ..

🤢

Waarom moet dit trouwens in een filmpje ? Bel de mensen op of stuur iemand langs. #toeslagenaffaire",,Twitter for iPhone,nl,False
Martin van Neck,The Netherlands,40,41,False,2021-04-22 06:06:46,"Volgens premier Rutte was er tijdens de kabinetsvergadering van 15 november 2019 niets vreemds gebeurd. Dat baart ons juist zorgen. 😉 

#toeslagenaffaire",,Twitter Web App,nl,False
Daniel Colclas,,1140,650,False,2021-04-22 06:06:40,"Maak je geen illusies, Rutte  en zijn boeven blijven ook deze keer gewoon zitten #nieuweverkiezingen #toeslagenaffaire","['nieuweverkiezingen', 'toeslagenaffaire']",Twitter Web App,nl,False
Raymond Lelkens,"Nijmegen, Nederland",139,567,False,2021-04-22 06:06:31,@WBHoekstra die destijds aangaf meer #bestuurder te zijn en geen #politicus......Rol in #toeslagenaffaire en #ruttedoctrine en #sensibiliseren #Omtzigt zegt iets heel anders nl. raspoliticus ...Of zegt dit ook wat over #bestuurders ?..,"['bestuurder', 'politicus', 'toeslagenaffaire']",Twitter Web App,nl,False
Wessel,,138,185,False,2021-04-22 06:06:31,Wanneer wordt #Rutte opgepakt  ?? #toeslagenaffaire,"['Rutte', 'toeslagenaffaire']",Twitter for Android,nl,False
"Arjan vO 🛒 ⬅️ 1,5m ➡️",Amsterdam,1046,1962,False,2021-04-22 06:06:19,"Mensen heel die #toeslagenaffaire is een drama een ramp, zeker voor de vele duizenden slachtoffers. Maar de geldverslindende klimaat ideeën van GL en D66 gaan ons land pas echt naar de vernieling brengen.",['toeslagenaffaire'],Twitter for iPhone,nl,False
gєѕєnѕíвílíѕєєrdє вíttєrвαl,Somewhere on this planet,422,533,False,2021-04-22 06:05:35,"Voordat iedereen weer over Rutte gaat vallen als eindbaas, het is de gehele ministerraad die de info bewust heeft achtergehouden en @PieterOmtzigt lastig vonden vanwege zijn vragen over de #toeslagenaffaire. Ministerraad zijn dus ook o.a. @SigridKaag, @gertjansegers, @WBHoekstra",,Twitter for Android,nl,False
Cecile de Boer,,449,759,False,2021-04-22 06:05:23,En nu zo snel mogelijk deze 40 gezinnen helpen om uit deze vreselijke oneerlijke rotsituatie te komen en ervoor te zorgen dat zij hun leven schuldenvrij kunnen voortzetten @Gem_Overbetuwe hoe snel kunnen wij deze gedupeerden helpen? #toeslagenaffaire https://t.co/zI6t1jmHqU,,Twitter for iPhone,nl,False
