time,temperature,moisture
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,28,1024
2/19/2020,28,1024
2/19/2020,28,1024
2/19/2020,28,1024
2/19/2020,28,1024
2/19/2020,28,1024
2/19/2020,29,1024
2/19/2020,28,1024
2/19/2020,28,1024
2/19/2020,28,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,30,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,28,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,1024
2/19/2020,29,720
2/19/2020,29,637
2/19/2020,29,661
2/19/2020,29,674
2/19/2020,29,681
2/19/2020,29,666
2/19/2020,29,668
2/19/2020,29,656
2/19/2020,29,664
2/19/2020,29,667
2/19/2020,29,669
2/19/2020,29,682
2/19/2020,29,680
2/19/2020,29,678
2/19/2020,29,658
2/19/2020,29,667
2/19/2020,29,662
2/19/2020,29,655
2/19/2020,29,637
2/19/2020,29,636
2/19/2020,29,628
2/19/2020,29,595
2/19/2020,29,608
2/19/2020,29,605
2/19/2020,29,600
2/19/2020,29,596
2/19/2020,29,592
2/19/2020,29,588
2/19/2020,29,584
2/19/2020,29,580
2/19/2020,29,554
2/19/2020,29,571
2/19/2020,29,569
2/19/2020,29,567
2/19/2020,29,564
2/19/2020,29,561
2/19/2020,29,558
2/19/2020,29,535
2/19/2020,29,554
2/19/2020,29,553
2/19/2020,29,550
2/19/2020,29,549
2/19/2020,29,547
2/19/2020,29,523
2/19/2020,29,523
2/19/2020,29,543
2/19/2020,29,543
2/19/2020,29,542
2/19/2020,29,526
2/19/2020,29,543
2/19/2020,29,542
2/19/2020,29,542
2/19/2020,29,540
2/19/2020,29,523
2/19/2020,29,538
2/19/2020,29,522
2/19/2020,29,536
2/19/2020,29,536
2/19/2020,29,537
2/19/2020,29,536
2/19/2020,29,532
2/19/2020,29,514
2/19/2020,29,513
2/19/2020,29,528
2/19/2020,29,535
2/19/2020,29,534
2/19/2020,29,517
2/19/2020,29,516
2/19/2020,29,532
2/19/2020,29,531
2/19/2020,29,512
2/19/2020,29,528
2/19/2020,29,526
2/19/2020,29,525
2/19/2020,29,530
2/19/2020,29,528
2/19/2020,29,526
2/19/2020,29,525
2/19/2020,29,524
2/19/2020,29,523
2/19/2020,29,523
2/19/2020,29,524
2/19/2020,29,525
2/19/2020,29,525
2/19/2020,29,508
2/19/2020,29,523
2/19/2020,29,524
2/19/2020,29,523
2/19/2020,29,526
2/19/2020,29,525
2/19/2020,29,522
2/19/2020,29,522
2/19/2020,29,520
2/19/2020,28,519
2/19/2020,29,519
2/19/2020,29,524
2/19/2020,29,523
2/19/2020,29,523
2/19/2020,29,521
2/19/2020,29,519
2/19/2020,29,519
2/19/2020,29,519
2/19/2020,29,523
2/19/2020,29,485
2/19/2020,29,524
2/19/2020,29,524
2/19/2020,29,522
2/19/2020,29,520
2/19/2020,29,488
2/19/2020,29,441
2/19/2020,29,493
2/19/2020,29,504
2/19/2020,29,490
2/19/2020,29,489
2/19/2020,29,507
2/19/2020,29,507
2/19/2020,29,490
2/19/2020,29,506
2/19/2020,29,506
2/19/2020,29,488
2/19/2020,29,505
2/19/2020,29,505
2/19/2020,29,488
2/19/2020,29,488
2/19/2020,29,504
2/19/2020,29,504
2/19/2020,29,504
2/19/2020,29,504
2/19/2020,29,504
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,486
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,501
2/19/2020,29,501
2/19/2020,29,502
2/19/2020,29,501
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,29,483
2/19/2020,29,499
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,482
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,30,497
2/19/2020,29,481
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,480
2/19/2020,29,497
2/19/2020,29,496
2/19/2020,29,497
2/19/2020,29,496
2/19/2020,29,480
2/19/2020,29,496
2/19/2020,29,495
2/19/2020,29,478
2/19/2020,29,496
2/19/2020,29,496
2/19/2020,29,496
2/19/2020,29,496
2/19/2020,29,495
2/19/2020,29,495
2/19/2020,29,495
2/19/2020,29,495
2/19/2020,29,478
2/19/2020,29,495
2/19/2020,29,495
2/19/2020,29,477
2/19/2020,29,477
2/19/2020,29,478
2/19/2020,29,494
2/19/2020,29,494
2/19/2020,29,476
2/19/2020,29,494
2/19/2020,29,494
2/19/2020,29,494
2/19/2020,29,494
2/19/2020,29,494
2/19/2020,29,494
2/19/2020,29,494
2/19/2020,29,493
2/19/2020,29,493
2/19/2020,29,494
2/19/2020,29,494
2/19/2020,29,476
2/19/2020,29,476
2/19/2020,29,493
2/19/2020,29,493
2/19/2020,29,475
2/19/2020,29,490
2/19/2020,29,490
2/19/2020,29,489
2/19/2020,29,490
2/19/2020,29,490
2/19/2020,29,474
2/19/2020,29,489
2/19/2020,29,489
2/19/2020,29,489
2/19/2020,29,474
2/19/2020,29,489
2/19/2020,29,474
2/19/2020,29,489
2/19/2020,29,473
2/19/2020,29,473
2/19/2020,29,473
2/19/2020,29,488
2/19/2020,29,488
2/19/2020,29,472
2/19/2020,29,488
2/19/2020,29,488
2/19/2020,29,472
2/19/2020,29,488
2/19/2020,29,487
2/19/2020,29,487
2/19/2020,29,471
2/19/2020,29,487
2/19/2020,29,487
2/19/2020,29,488
2/19/2020,29,488
2/19/2020,29,487
2/19/2020,29,487
2/19/2020,29,487
2/19/2020,29,471
2/19/2020,29,487
2/19/2020,29,487
2/19/2020,29,471
2/19/2020,29,470
2/19/2020,29,470
2/19/2020,29,471
2/19/2020,29,470
2/19/2020,29,471
2/19/2020,29,487
2/19/2020,29,470
2/19/2020,29,470
2/19/2020,29,487
2/19/2020,29,487
2/19/2020,29,487
2/19/2020,29,487
2/19/2020,29,470
2/19/2020,29,486
2/19/2020,29,486
2/19/2020,29,487
2/19/2020,29,470
2/19/2020,29,486
2/19/2020,29,487
2/19/2020,29,470
2/19/2020,29,486
2/19/2020,29,470
2/19/2020,29,486
2/19/2020,29,470
2/19/2020,29,486
2/19/2020,29,486
2/19/2020,29,486
2/19/2020,29,469
2/19/2020,29,486
2/19/2020,29,470
2/19/2020,29,486
2/19/2020,29,486
2/19/2020,29,486
2/19/2020,29,486
2/19/2020,29,469
2/19/2020,29,469
2/19/2020,29,485
2/19/2020,29,486
2/19/2020,29,468
2/19/2020,29,469
2/19/2020,29,485
2/19/2020,28,468
2/19/2020,29,469
2/19/2020,29,469
2/19/2020,29,468
2/19/2020,29,485
2/19/2020,29,484
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,484
2/19/2020,29,484
2/19/2020,29,466
2/19/2020,29,468
2/19/2020,29,484
2/19/2020,29,484
2/19/2020,29,468
2/19/2020,29,485
2/19/2020,29,484
2/19/2020,29,468
2/19/2020,29,466
2/19/2020,29,484
2/19/2020,29,466
2/19/2020,29,484
2/19/2020,29,484
2/19/2020,29,468
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,484
2/19/2020,29,466
2/19/2020,29,468
2/19/2020,29,466
2/19/2020,29,468
2/19/2020,29,484
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,468
2/19/2020,29,468
2/19/2020,29,468
2/19/2020,29,484
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,484
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,465
2/19/2020,29,466
2/19/2020,29,483
2/19/2020,29,466
2/19/2020,29,465
2/19/2020,29,483
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,483
2/19/2020,29,466
2/19/2020,29,465
2/19/2020,29,466
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,483
2/19/2020,29,466
2/19/2020,29,465
2/19/2020,29,483
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,482
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,466
2/19/2020,29,482
2/19/2020,29,466
2/19/2020,29,465
2/19/2020,29,466
2/19/2020,29,482
2/19/2020,29,466
2/19/2020,29,482
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,482
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,482
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,483
2/19/2020,29,482
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,483
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,483
2/19/2020,29,483
2/19/2020,29,466
2/19/2020,29,482
2/19/2020,29,482
2/19/2020,29,482
2/19/2020,29,483
2/19/2020,29,482
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,482
2/19/2020,29,465
2/19/2020,29,482
2/19/2020,29,465
2/19/2020,29,481
2/19/2020,29,465
2/19/2020,29,481
2/19/2020,29,466
2/19/2020,29,481
2/19/2020,29,482
2/19/2020,29,481
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,28,466
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,28,481
2/19/2020,29,481
2/19/2020,29,465
2/19/2020,29,481
2/19/2020,29,481
2/19/2020,29,481
2/19/2020,29,462
2/19/2020,29,495
2/19/2020,29,496
2/19/2020,29,496
2/19/2020,29,496
2/19/2020,29,480
2/19/2020,29,496
2/19/2020,29,496
2/19/2020,29,496
2/19/2020,29,496
2/19/2020,29,497
2/19/2020,29,496
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,28,497
2/19/2020,28,481
2/19/2020,29,497
2/19/2020,28,497
2/19/2020,28,481
2/19/2020,28,497
2/19/2020,29,497
2/19/2020,28,497
2/19/2020,28,481
2/19/2020,28,497
2/19/2020,28,497
2/19/2020,29,481
2/19/2020,28,497
2/19/2020,29,497
2/19/2020,29,480
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,480
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,480
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,481
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,481
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,480
2/19/2020,29,480
2/19/2020,29,480
2/19/2020,29,480
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,481
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,481
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,481
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,481
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,481
2/19/2020,29,497
2/19/2020,29,481
2/19/2020,29,497
2/19/2020,29,481
2/19/2020,29,497
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,498
2/19/2020,29,481
2/19/2020,29,481
2/19/2020,29,481
2/19/2020,29,481
2/19/2020,29,481
2/19/2020,29,481
2/19/2020,29,498
2/19/2020,29,481
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,482
2/19/2020,29,481
2/19/2020,29,481
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,482
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,499
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,499
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,482
2/19/2020,29,481
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,482
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,499
2/19/2020,29,498
2/19/2020,28,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,483
2/19/2020,29,483
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,29,482
2/19/2020,28,498
2/19/2020,29,483
2/19/2020,29,499
2/19/2020,29,498
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,29,498
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,28,499
2/19/2020,29,499
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,476
2/19/2020,29,476
2/19/2020,29,498
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,29,498
2/19/2020,29,480
2/19/2020,29,481
2/19/2020,29,481
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,483
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,483
2/19/2020,29,497
2/19/2020,29,498
2/19/2020,29,478
2/19/2020,29,500
2/19/2020,29,483
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,483
2/19/2020,29,501
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,483
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,501
2/19/2020,29,476
2/19/2020,29,476
2/19/2020,29,476
2/19/2020,29,477
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,28,499
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,486
2/19/2020,28,502
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,486
2/19/2020,29,502
2/19/2020,29,486
2/19/2020,29,504
2/19/2020,29,502
2/19/2020,29,486
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,504
2/19/2020,29,504
2/19/2020,29,504
2/19/2020,29,504
2/19/2020,29,504
2/19/2020,29,505
2/19/2020,29,487
2/19/2020,29,505
2/19/2020,29,504
2/19/2020,29,487
2/19/2020,29,505
2/19/2020,29,505
2/19/2020,29,505
2/19/2020,29,505
2/19/2020,29,506
2/19/2020,29,506
2/19/2020,29,506
2/19/2020,29,506
2/19/2020,29,506
2/19/2020,29,505
2/19/2020,29,506
2/19/2020,29,506
2/19/2020,29,489
2/19/2020,29,507
2/19/2020,29,506
2/19/2020,29,507
2/19/2020,29,507
2/19/2020,29,506
2/19/2020,29,489
2/19/2020,29,507
2/19/2020,29,506
2/19/2020,29,507
2/19/2020,29,507
2/19/2020,29,507
2/19/2020,29,507
2/19/2020,29,507
2/19/2020,29,490
2/19/2020,29,490
2/19/2020,29,490
2/19/2020,29,507
2/19/2020,29,508
2/19/2020,29,507
2/19/2020,29,507
2/19/2020,29,507
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,507
2/19/2020,29,507
2/19/2020,29,507
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,490
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,509
2/19/2020,29,509
2/19/2020,29,509
2/19/2020,29,495
2/19/2020,29,494
2/19/2020,29,509
2/19/2020,29,509
2/19/2020,29,494
2/19/2020,29,494
2/19/2020,29,494
2/19/2020,29,495
2/19/2020,29,495
2/19/2020,29,495
2/19/2020,29,495
2/19/2020,29,511
2/19/2020,29,510
2/19/2020,29,511
2/19/2020,29,511
2/19/2020,29,511
2/19/2020,29,512
2/19/2020,29,512
2/19/2020,29,512
2/19/2020,29,512
2/19/2020,29,512
2/19/2020,29,513
2/19/2020,29,513
2/19/2020,29,513
2/19/2020,29,514
2/19/2020,27,513
2/19/2020,29,514
2/19/2020,29,514
2/19/2020,29,514
2/19/2020,29,498
2/19/2020,2147483647,497
2/19/2020,29,498
2/19/2020,29,514
2/19/2020,29,498
2/19/2020,29,514
2/19/2020,29,514
2/19/2020,29,498
2/19/2020,29,516
2/19/2020,29,516
2/19/2020,29,499
2/19/2020,29,516
2/19/2020,29,516
2/19/2020,29,516
2/19/2020,29,516
2/19/2020,29,516
2/19/2020,29,516
2/19/2020,29,516
2/19/2020,29,516
2/19/2020,29,500
2/19/2020,29,517
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,517
2/19/2020,29,517
2/19/2020,29,500
2/19/2020,29,501
2/19/2020,29,501
2/19/2020,29,501
2/19/2020,29,501
2/19/2020,29,501
2/19/2020,29,519
2/19/2020,29,518
2/19/2020,29,518
2/19/2020,29,518
2/19/2020,29,519
2/19/2020,29,504
2/19/2020,29,520
2/19/2020,29,521
2/19/2020,29,521
2/19/2020,29,499
2/19/2020,29,492
2/19/2020,29,492
2/19/2020,29,508
2/19/2020,29,493
2/19/2020,29,494
2/19/2020,29,494
2/19/2020,29,511
2/19/2020,29,496
2/19/2020,29,512
2/19/2020,29,496
2/19/2020,29,497
2/19/2020,-15,513
2/19/2020,29,496
2/19/2020,29,513
2/19/2020,29,513
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,499
2/19/2020,29,516
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,28,500
2/19/2020,29,499
2/19/2020,29,500
2/19/2020,29,501
2/19/2020,29,501
2/19/2020,29,501
2/19/2020,29,501
2/19/2020,28,502
2/19/2020,29,501
2/19/2020,28,502
2/19/2020,28,502
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,504
2/19/2020,29,504
2/19/2020,29,520
2/19/2020,29,521
2/19/2020,29,501
2/19/2020,29,505
2/19/2020,29,505
2/19/2020,29,505
2/19/2020,29,522
2/19/2020,29,505
2/19/2020,29,522
2/19/2020,29,506
2/19/2020,29,523
2/19/2020,29,506
2/19/2020,29,507
2/19/2020,29,524
2/19/2020,29,524
2/19/2020,29,507
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,525
2/19/2020,29,525
2/19/2020,29,508
2/19/2020,29,509
2/19/2020,29,509
2/19/2020,29,526
2/19/2020,29,526
2/19/2020,29,509
2/19/2020,28,509
2/19/2020,29,509
2/19/2020,29,526
2/19/2020,29,510
2/19/2020,29,528
2/19/2020,29,511
2/19/2020,29,528
